Time,Lat_GPS,Lon_GPS,Lat_0,Lon_0,Target_Lat,Target_Lon,X_GPS,Y_GPS,X_EKF,Y_EKF,X_Pred,Y_Pred,X_ODO,Y_ODO,Theta,Theta_Target,Theta_Err,VL,VR,DWA_V,DWA_Omega,V_Aktual,Omega_Aktual,PWM_L,PWM_R,Dist_GPS,Dist_EKF,Dist_Travelled,WP,ETA_kf,ETA_raw,X_obs,Y_obs,Bump_Sta,Haz_Sta,Pothole_Sta,Frame,FPS,Latency,Arbiter
1783678073.59600,-7.05093,110.39903,-7.05112,110.39928,-7.05089,110.39896,-27.81500,20.75500,-22.32600,16.73200,,,-22.32600,16.73200,143.10000,148.80000,5.75000,0.28700,0.27900,0.00000,0.00000,0.28300,0.08070,132,132,9.51109,16.27141,23.19400,0.00000,45.60000,26.60000,-25.28797,14.72659,,0,,2209,7.24000,2.53000,CRUISE
1783678073.78200,-7.05093,110.39903,-7.05112,110.39928,-7.05089,110.39896,-27.81500,20.75500,-22.32600,16.73200,,,-22.36812,16.76338,143.95816,148.80000,5.75000,0.28700,0.27900,0.00000,0.00000,0.28300,0.08070,132,132,9.51109,16.27141,23.19400,0.00000,45.60000,26.60000,-25.25460,14.66944,,0,,2210,7.33000,2.00000,CRUISE
1783678073.96900,-7.05093,110.39903,-7.05112,110.39928,-7.05089,110.39896,-27.81500,20.75500,-22.32600,16.73200,,,-22.41097,16.79431,144.82163,148.80000,5.75000,0.28700,0.27900,0.00000,0.00000,0.28300,0.08070,132,132,9.51109,16.27141,23.19000,0.00000,45.50000,26.60000,-25.26557,14.65712,,0,,2212,7.46000,1.58000,CRUISE
1783678074.15600,-7.05093,110.39903,-7.05112,110.39928,-7.05089,110.39896,-27.81500,20.75500,-22.38500,16.77600,,,-22.38500,16.77600,143.30000,148.80000,5.56000,0.36700,0.37200,0.00000,0.00000,0.36900,-0.06980,162,141,9.51109,16.19815,23.50000,0.00000,45.50000,26.60000,-25.21927,14.61686,,0,,2213,7.53000,5.54000,CRUISE
1783678074.34000,-7.05093,110.39903,-7.05112,110.39928,-7.05089,110.39896,-27.81500,20.75500,-22.44100,16.81700,,,-22.44100,16.81700,144.80000,148.80000,4.09000,0.33700,0.36100,0.00000,0.00000,0.34900,0.08730,57,57,9.51109,16.12902,23.56700,0.00000,45.50000,26.60000,-25.24842,14.63934,,0,,2215,7.60000,2.57000,CRUISE
1783678074.53100,-7.05093,110.39903,-7.05112,110.39928,-7.05089,110.39896,-27.81500,20.75500,-22.47300,16.83900,,,-22.47300,16.83900,144.70000,148.90000,4.18000,0.37400,0.37900,0.00000,0.00000,0.37700,0.01090,87,87,9.51109,16.09025,23.63000,0.00000,44.70000,26.50000,-25.17975,14.59181,,0,,2216,7.61000,3.00000,CRUISE
1783678074.71400,-7.05093,110.39903,-7.05112,110.39928,-7.05089,110.39896,-27.81500,20.75500,-22.53000,16.88000,,,-22.55920,16.90075,144.58833,148.90000,4.30000,0.38800,0.38700,0.00000,0.00000,0.38700,-0.00220,117,117,9.51109,16.02026,23.68300,0.00000,44.70000,26.50000,-25.21661,14.54236,,0,,2218,7.71000,3.02000,CRUISE
1783678074.89900,-7.05093,110.39903,-7.05112,110.39928,-7.05089,110.39896,-27.81500,20.75500,-22.53000,16.88000,,,-22.61751,16.94221,144.56503,148.90000,4.30000,0.38800,0.38700,0.00000,0.00000,0.38700,-0.00220,117,117,9.51109,16.02026,23.68300,0.00000,44.70000,26.50000,-25.10216,14.40807,,0,,2219,7.72000,1.53000,CRUISE
1783678075.08800,-7.05093,110.39903,-7.05112,110.39928,-7.05089,110.39896,-27.81500,20.75500,-22.53000,16.88000,,,-22.67693,16.98451,144.54127,148.90000,4.30000,0.38800,0.38700,0.00000,0.00000,0.38700,-0.00220,117,117,9.51109,16.02026,23.68000,0.00000,44.60000,26.50000,-25.09672,14.43090,,0,,2221,7.78000,1.00000,CRUISE
1783678075.27400,-7.05093,110.39903,-7.05112,110.39928,-7.05089,110.39896,-29.50100,21.92300,-22.86200,17.08600,,,-22.86200,17.08600,144.50000,148.90000,4.37000,0.32600,0.37600,0.00000,0.00000,0.35100,0.29890,161,144,7.48015,15.62957,24.03300,0.00000,44.60000,26.50000,-25.23670,14.49447,,0,,2222,7.85000,2.51000,CRUISE
1783678075.45600,-7.05093,110.39903,-7.05112,110.39928,-7.05089,110.39896,-29.50100,21.92300,-22.90300,17.11600,,,-22.90300,17.11600,143.70000,148.90000,5.23000,0.35100,0.38500,0.00000,0.00000,0.36800,0.08290,75,75,7.48015,15.57897,24.08700,0.00000,44.60000,26.50000,-25.10507,14.32769,,0,,2224,7.93000,2.01000,CRUISE
1783678075.64100,-7.05092,110.39901,-7.05112,110.39928,-7.05089,110.39896,-30.34400,21.92300,-23.15600,17.25100,,,-23.18457,17.27214,142.39813,148.90000,5.35000,0.36400,0.38200,0.00000,0.00000,0.37300,-0.20180,135,135,6.73013,15.29261,24.13000,0.00000,42.30000,18.60000,-25.39881,14.49860,,0,,2225,7.98000,1.52000,CRUISE
1783678075.83100,-7.05092,110.39901,-7.05112,110.39928,-7.05089,110.39896,-30.34400,21.92300,-23.21500,17.29400,,,-23.24440,17.31583,143.41193,148.90000,5.48000,0.38300,0.39000,0.00000,0.00000,0.38700,0.00220,135,135,6.73013,15.21987,24.18500,0.00000,42.30000,18.60000,-25.41349,14.49800,,0,,2227,8.02000,1.52000,CRUISE
1783678076.01700,-7.05092,110.39901,-7.05112,110.39928,-7.05089,110.39896,-30.34400,21.92300,-23.21500,17.29400,,,-23.30240,17.35888,143.43545,148.90000,5.48000,0.38300,0.39000,0.00000,0.00000,0.38700,0.00220,135,135,6.73013,15.21987,24.18500,0.00000,42.30000,18.60000,-25.48070,14.52668,,0,,2229,8.05000,2.00000,CRUISE
1783678076.20200,-7.05092,110.39901,-7.05112,110.39928,-7.05089,110.39896,-30.34400,21.92300,-23.21500,17.29400,,,-23.35968,17.40136,143.45868,148.90000,5.48000,0.38300,0.39000,0.00000,0.00000,0.38700,0.00220,162,141,6.73013,15.21987,24.19000,0.00000,42.10000,18.60000,-25.53683,14.56828,,0,,2230,8.06000,3.07000,CRUISE
1783678076.39500,-7.05092,110.39901,-7.05112,110.39928,-7.05089,110.39896,-30.34400,22.13500,-23.76300,17.61600,,,-23.76300,17.61600,145.30000,148.80000,3.54000,0.27500,0.39000,0.00000,0.00000,0.33200,0.17780,33,33,6.63074,14.58432,24.54700,0.00000,42.10000,18.60000,-25.82151,14.64313,,0,,2232,8.13000,1.54000,CRUISE
1783678076.58600,-7.05092,110.39901,-7.05112,110.39928,-7.05089,110.39896,-30.34400,22.13500,-24.00800,17.76000,,,-24.00800,17.76000,144.50000,148.80000,4.33000,0.35400,0.38600,0.00000,0.00000,0.37000,0.05240,93,93,6.63074,14.30016,24.63000,0.00000,39.30000,18.30000,-26.00988,14.73550,,0,,2233,8.09000,1.57000,CRUISE
1783678076.77700,-7.05092,110.39901,-7.05112,110.39928,-7.05089,110.39896,-30.34400,22.13500,-24.06300,17.79900,,,-24.06300,17.79900,144.30000,148.90000,4.52000,0.38400,0.39100,0.00000,0.00000,0.38800,-0.03710,123,123,6.63074,14.23291,24.68500,0.00000,39.30000,18.30000,-25.98990,14.67908,,0,,2235,8.16000,9.55000,CRUISE
1783678076.96300,-7.05092,110.39901,-7.05112,110.39928,-7.05089,110.39896,-30.34400,22.13500,-24.06300,17.79900,,,-24.12151,17.84120,143.90476,148.90000,4.52000,0.38400,0.39100,0.00000,0.00000,0.38800,-0.03710,123,123,6.63074,14.23291,24.68500,0.00000,39.30000,18.30000,-26.01900,14.69512,,0,,2236,8.16000,1.51000,CRUISE
1783678077.15200,-7.05092,110.39901,-7.05112,110.39928,-7.05089,110.39896,-30.34400,22.13500,-24.06300,17.79900,,,-24.18082,17.88460,143.50213,148.90000,4.52000,0.38400,0.39100,0.00000,0.00000,0.38800,-0.03710,123,123,6.63074,14.23291,24.68000,0.00000,39.20000,18.30000,,,,0,,2238,8.18000,1.57000,CRUISE
1783678077.33600,-7.05092,110.39901,-7.05112,110.39928,-7.05089,110.39896,-30.34400,22.13500,-24.15500,17.86500,,,-24.15500,17.86500,145.60000,148.90000,3.25000,0.42100,0.43900,0.00000,0.00000,0.43000,0.06760,21,21,6.63074,14.12004,25.02100,0.00000,39.20000,18.30000,,,,0,,2239,8.24000,4.02000,CRUISE
1783678077.52600,-7.05092,110.39901,-7.05112,110.39928,-7.05089,110.39896,-30.34400,22.13500,-24.22000,17.90800,,,-24.22000,17.90800,145.80000,148.90000,3.09000,0.35600,0.41200,0.00000,0.00000,0.38400,-0.02400,81,81,6.63074,14.04217,25.09300,0.00000,39.20000,18.30000,,,,0,,2241,8.16000,2.02000,CRUISE
1783678077.71400,-7.05092,110.39901,-7.05112,110.39928,-7.05089,110.39896,-30.34400,22.13500,-24.23600,17.92000,,,-24.26639,17.94073,145.70000,148.90000,3.21000,0.36700,0.41400,0.00000,0.00000,0.39100,0.00000,141,141,6.63074,14.02227,25.14000,0.00000,38.40000,18.20000,,,,0,,2242,8.23000,3.01000,CRUISE
1783678077.89700,-7.05092,110.39901,-7.05112,110.39928,-7.05089,110.39896,-30.34400,22.13500,-24.29900,17.96200,,,-24.33014,17.98325,145.61978,148.90000,3.28000,0.39900,0.42500,0.00000,0.00000,0.41200,-0.01530,141,141,6.63074,13.94663,25.19500,0.00000,38.40000,18.20000,,,,0,,2244,8.13000,2.53000,CRUISE
1783678078.08200,-7.05092,110.39901,-7.05112,110.39928,-7.05089,110.39896,-30.34400,22.13500,-24.29900,17.96200,,,-24.39273,18.02613,145.45835,148.90000,3.28000,0.39900,0.42500,0.00000,0.00000,0.41200,-0.01530,141,141,6.63074,13.94663,25.19500,0.00000,38.40000,18.20000,,,,0,,2245,8.11000,1.01000,CRUISE
1783678078.27200,-7.05092,110.39901,-7.05112,110.39928,-7.05089,110.39896,-30.34400,22.13500,-24.29900,17.96200,,,-24.45735,18.07068,145.29135,148.90000,3.28000,0.39900,0.42500,0.00000,0.00000,0.41200,-0.01530,160,146,6.63074,13.94663,25.19000,0.00000,38.20000,18.20000,,,,0,,2247,8.04000,1.00000,CRUISE
1783678078.45600,-7.05092,110.39901,-7.05112,110.39928,-7.05089,110.39896,-30.34400,22.13500,-24.42500,18.04700,,,-24.42500,18.04700,147.20000,149.00000,1.75000,0.25400,0.42000,0.00000,0.00000,0.33700,0.21050,36,36,6.63074,13.79485,25.55900,0.00000,38.20000,18.20000,,,,0,,2248,7.97000,2.03000,CRUISE
1783678078.64400,-7.05092,110.39900,-7.05112,110.39928,-7.05089,110.39896,-31.18700,22.82500,-24.67900,18.19400,,,-24.67900,18.19400,145.90000,148.90000,3.04000,0.29800,0.40900,0.00000,0.00000,0.35300,-0.05450,96,96,5.57047,13.50142,25.64000,0.00000,36.80000,15.20000,,,,0,,2250,7.91000,1.01000,CRUISE
1783678078.82400,-7.05092,110.39900,-7.05112,110.39928,-7.05089,110.39896,-31.18700,22.82500,-24.73700,18.23400,,,-24.73700,18.23400,145.70000,149.00000,3.22000,0.37400,0.42900,0.00000,0.00000,0.40200,-0.01530,126,126,5.57047,13.43110,25.69800,0.00000,36.80000,15.20000,,,,0,,2251,7.89000,1.54000,CRUISE
1783678079.01000,-7.05092,110.39900,-7.05112,110.39928,-7.05089,110.39896,-31.18700,22.82500,-24.73700,18.23400,,,-24.79865,18.27612,145.53717,149.00000,3.22000,0.37400,0.42900,0.00000,0.00000,0.40200,-0.01530,126,126,5.57047,13.43110,25.69800,0.00000,36.80000,15.20000,,,,0,,2252,7.85000,3.02000,CRUISE
1783678079.19900,-7.05092,110.39900,-7.05112,110.39928,-7.05089,110.39896,-31.18700,22.82500,-24.73700,18.23400,,,-24.86110,18.31905,145.37193,149.00000,3.22000,0.37400,0.42900,0.00000,0.00000,0.40200,-0.01530,126,126,5.57047,13.43110,25.70000,0.00000,36.60000,15.20000,,,,0,,2254,7.90000,2.02000,CRUISE
1783678079.38600,-7.05092,110.39900,-7.05112,110.39928,-7.05089,110.39896,-31.18700,22.82500,-24.81400,18.28600,,,-24.81400,18.28600,146.30000,149.00000,2.70000,0.44100,0.48900,0.00000,0.00000,0.46500,-0.16910,160,146,5.57047,13.33831,26.02600,0.00000,36.60000,15.20000,-25.81725,14.17052,,0,,2255,7.92000,1.54000,CRUISE
1783678079.57600,-7.05092,110.39900,-7.05112,110.39928,-7.05089,110.39896,-31.18700,22.82500,-24.88600,18.33100,,,-24.88600,18.33100,148.50000,149.00000,0.50000,0.30700,0.40400,0.00000,0.00000,0.35600,0.06760,54,54,5.57047,13.25342,26.09800,0.00000,36.60000,15.20000,,,,0,,2257,7.97000,2.01000,CRUISE
1783678079.76800,-7.05092,110.39900,-7.05112,110.39928,-7.05089,110.39896,-31.18700,22.82500,-24.92000,18.35200,,,-24.95076,18.37137,147.87238,149.00000,1.14000,0.35900,0.39500,0.00000,0.00000,0.37700,0.01310,84,84,5.57047,13.21346,26.14000,0.00000,35.90000,15.10000,-25.65446,13.99154,,0,,2258,7.90000,4.05000,CRUISE
1783678079.95200,-7.05092,110.39900,-7.05112,110.39928,-7.05089,110.39896,-31.18700,22.82500,-24.97200,18.38500,,,-25.00205,18.40400,147.46323,149.00000,1.34000,0.38300,0.40600,0.00000,0.00000,0.39400,-0.04580,144,144,5.57047,13.15189,26.20800,0.00000,35.90000,15.10000,,,,0,,2260,7.87000,1.52000,CRUISE
1783678080.13800,-7.05092,110.39900,-7.05112,110.39928,-7.05089,110.39896,-31.18700,22.82500,-24.97200,18.38500,,,-25.06394,18.44367,146.97359,149.00000,1.34000,0.38300,0.40600,0.00000,0.00000,0.39400,-0.04580,144,144,5.57047,13.15189,26.20800,0.00000,35.90000,15.10000,,,,0,,2261,7.85000,2.00000,CRUISE
1783678080.32800,-7.05092,110.39900,-7.05112,110.39928,-7.05089,110.39896,-31.18700,22.82500,-24.97200,18.38500,,,-25.12657,18.48457,146.47541,149.00000,1.34000,0.38300,0.40600,0.00000,0.00000,0.39400,-0.04580,158,150,5.57047,13.15189,26.21000,0.00000,35.70000,15.10000,,,,0,,2263,7.83000,2.01000,CRUISE
1783678080.51600,-7.05092,110.39900,-7.05112,110.39928,-7.05089,110.39896,-32.02900,23.56800,-25.30100,18.57900,,,-25.30100,18.57900,150.00000,149.00000,-1.03000,0.26500,0.39300,0.00000,0.00000,0.32900,0.27050,39,39,4.50598,12.76996,26.55800,0.00000,35.70000,15.10000,,,,0,,2264,7.87000,2.02000,CRUISE
1783678080.70200,-7.05092,110.39900,-7.05112,110.39928,-7.05089,110.39896,-32.02900,23.56800,-25.35700,18.61200,,,-25.35700,18.61200,149.30000,149.00000,-0.37000,0.34200,0.38600,0.00000,0.00000,0.36400,0.14510,69,69,4.50598,12.70497,26.62800,0.00000,35.70000,15.10000,,,,0,,2266,7.86000,1.51000,CRUISE
1783678080.88600,-7.05091,110.39899,-7.05112,110.39928,-7.05089,110.39896,-32.02900,23.56800,-25.42300,18.65100,,,-25.42300,18.65100,148.80000,149.00000,0.19000,0.38300,0.38600,0.00000,0.00000,0.38500,-0.02620,129,129,4.50598,12.62831,26.71000,0.00000,34.30000,12.20000,,,,0,,2267,7.87000,3.14000,CRUISE
1783678081.07500,-7.05091,110.39899,-7.05112,110.39928,-7.05089,110.39896,-32.02900,23.56800,-25.42300,18.65100,,,-25.48524,18.68880,148.51607,149.00000,0.19000,0.38300,0.38600,0.00000,0.00000,0.38500,-0.02620,129,129,4.50598,12.62831,26.71000,0.00000,34.30000,12.20000,-22.77763,21.64530,,0,,2269,7.86000,2.52000,CRUISE
1783678081.26000,-7.05091,110.39899,-7.05112,110.39928,-7.05089,110.39896,-32.02900,23.56800,-25.42300,18.65100,,,-25.54590,18.72605,148.23853,149.00000,0.19000,0.38300,0.38600,0.00000,0.00000,0.38500,-0.02620,129,129,4.50598,12.62831,26.71000,0.00000,34.30000,12.20000,,,,2,,2270,7.84000,2.04000,CRUISE
1783678081.44900,-7.05091,110.39899,-7.05112,110.39928,-7.05089,110.39896,-32.02900,23.56800,-25.49900,18.69800,,,-25.49900,18.69800,148.70000,142.30000,-6.45000,0.44600,0.44600,0.00000,0.00000,0.44600,-0.05670,154,154,4.50598,12.53896,27.03100,0.00000,34.10000,12.20000,,,,0,,2272,7.82000,1.55000,CRUISE
1783678081.63400,-7.05091,110.39899,-7.05112,110.39928,-7.05089,110.39896,-32.87200,23.83400,-25.77800,18.85200,,,-25.77800,18.85200,147.90000,136.40000,-11.42000,0.31700,0.36400,0.00000,0.00000,0.34100,0.10250,57,57,3.62372,12.22050,27.07400,0.00000,34.10000,12.20000,,,,0,,2273,7.80000,2.05000,CRUISE
1783678081.81500,-7.05091,110.39899,-7.05112,110.39928,-7.05089,110.39896,-32.87200,23.94000,-26.04400,19.00400,,,-26.04400,19.00400,147.60000,137.70000,-9.89000,0.36600,0.38200,0.00000,0.00000,0.37400,-0.07640,87,87,3.58626,11.91422,27.16000,0.00000,32.00000,9.60000,,,,0,,2274,7.74000,2.99000,CRUISE
1783678082.00200,-7.05091,110.39899,-7.05112,110.39928,-7.05089,110.39896,-32.87200,23.94000,-26.10500,19.04200,,,-26.10500,19.04200,147.60000,148.90000,1.29000,0.38900,0.40300,0.00000,0.00000,0.39600,0.00000,117,117,3.58626,11.84236,27.21200,0.00000,32.00000,9.60000,-23.02268,21.50258,,0,,2276,7.79000,4.90000,CRUISE
1783678082.19000,-7.05091,110.39899,-7.05112,110.39928,-7.05089,110.39896,-32.87200,23.94000,-26.10500,19.04200,,,-26.16776,19.08183,147.60000,148.90000,1.29000,0.38900,0.40300,0.00000,0.00000,0.39600,0.00000,117,117,3.58626,11.84236,27.21200,0.00000,32.00000,9.60000,,,,0,,2277,7.82000,8.13000,CRUISE
1783678082.37600,-7.05091,110.39899,-7.05112,110.39928,-7.05089,110.39896,-32.87200,23.94000,-26.10500,19.04200,,,-26.23017,19.12144,147.60000,148.90000,1.29000,0.38900,0.40300,0.00000,0.00000,0.39600,0.00000,117,117,3.58626,11.84236,27.21000,0.00000,31.80000,9.60000,,,,0,,2279,7.87000,3.05000,CRUISE
1783678082.56400,-7.05091,110.39899,-7.05112,110.39928,-7.05089,110.39896,-32.87200,23.94000,-26.20000,19.10100,,,-26.20000,19.10100,148.30000,148.90000,0.60000,0.42900,0.40100,0.00000,0.00000,0.41500,-0.21710,15,15,3.58626,11.73054,27.55200,0.00000,31.80000,9.60000,,,,0,,2280,7.89000,2.51000,CRUISE
1783678082.75000,-7.05091,110.39899,-7.05112,110.39928,-7.05089,110.39896,-32.87200,23.94000,-26.27200,19.14500,,,-26.27200,19.14500,150.10000,148.90000,-1.24000,0.37600,0.37700,0.00000,0.00000,0.37700,-0.12000,75,75,3.58626,11.64616,27.63200,0.00000,31.80000,9.60000,,,,0,,2282,7.89000,2.56000,CRUISE
1783678082.93800,-7.05091,110.39899,-7.05112,110.39928,-7.05089,110.39896,-32.87200,23.94000,-26.28900,19.15500,,,-26.32031,19.17271,150.61950,148.90000,-1.57000,0.37200,0.38000,0.00000,0.00000,0.37600,0.02180,135,135,3.58626,11.62644,27.65000,0.00000,31.10000,9.60000,,,,0,,2283,7.95000,5.01000,CRUISE
1783678083.12600,-7.05091,110.39899,-7.05112,110.39928,-7.05089,110.39896,-32.87200,23.94000,-26.34700,19.18800,,,-26.38065,19.20681,149.72153,148.90000,-1.88000,0.40800,0.39100,0.00000,0.00000,0.40000,-0.19530,135,135,3.58626,11.55973,27.72600,0.00000,31.10000,9.60000,,,,0,,2285,7.94000,1.01000,CRUISE
1783678083.31600,-7.05091,110.39899,-7.05112,110.39928,-7.05089,110.39896,-32.87200,23.94000,-26.34700,19.18800,,,-26.44583,19.24568,147.59838,148.90000,-1.88000,0.40800,0.39100,0.00000,0.00000,0.40000,-0.19530,135,135,3.58626,11.55973,27.72600,0.00000,31.10000,9.60000,,,,0,,2286,7.95000,2.51000,CRUISE
1783678083.50200,-7.05091,110.39899,-7.05112,110.39928,-7.05089,110.39896,-32.87200,23.94000,-26.34700,19.18800,,,-26.50829,19.28612,145.51685,148.90000,-1.88000,0.40800,0.39100,0.00000,0.00000,0.40000,-0.19530,147,159,3.58626,11.55973,27.73000,0.00000,30.90000,9.60000,,,,0,,2288,7.75000,1.51000,CRUISE
1783678083.68700,-7.05091,110.39899,-7.05112,110.39928,-7.05089,110.39896,-32.87200,23.94000,-26.47700,19.25700,,,-26.47700,19.25700,157.50000,148.80000,-8.70000,0.24700,0.35400,0.00000,0.00000,0.30000,0.11340,33,33,3.58626,11.41278,28.09200,0.00000,30.90000,9.60000,,,,0,,2289,7.79000,2.01000,CRUISE
1783678083.87100,-7.05091,110.39899,-7.05112,110.39928,-7.05089,110.39896,-32.87200,23.94000,-26.52500,19.27700,,,-26.52500,19.27700,157.70000,148.80000,-8.87000,0.32900,0.36500,0.00000,0.00000,0.34700,-0.04360,93,93,3.58626,11.36136,28.17000,0.00000,30.20000,9.60000,,,,0,,2290,7.77000,5.51000,CRUISE
1783678084.05900,-7.05091,110.39899,-7.05112,110.39928,-7.05089,110.39896,-32.87200,23.94000,-26.58800,19.30200,,,-26.58800,19.30200,157.60000,148.80000,-8.81000,0.36500,0.38400,0.00000,0.00000,0.37500,0.14510,123,123,3.58626,11.29452,28.22300,0.00000,30.20000,9.60000,,,,0,,2292,7.80000,2.00000,CRUISE
1783678084.24600,-7.05091,110.39899,-7.05112,110.39928,-7.05089,110.39896,-32.87200,23.94000,-26.58800,19.30200,,,-26.65290,19.32824,159.15205,148.80000,-8.81000,0.36500,0.38400,0.00000,0.00000,0.37500,0.14510,123,123,3.58626,11.29452,28.22300,0.00000,30.20000,9.60000,,,,0,,2293,7.76000,2.00000,CRUISE
1783678084.43500,-7.05091,110.39899,-7.05112,110.39928,-7.05089,110.39896,-32.87200,23.94000,-26.58800,19.30200,,,-26.71941,19.35304,160.72564,148.80000,-8.81000,0.36500,0.38400,0.00000,0.00000,0.37500,0.14510,123,123,3.58626,11.29452,28.22000,0.00000,30.10000,9.60000,,,,2,,2295,7.71000,6.55000,CRUISE
1783678084.62100,-7.05091,110.39899,-7.05112,110.39928,-7.05089,110.39896,-32.87200,23.94000,-26.68600,19.34300,,,-26.68600,19.34300,153.30000,144.00000,-9.29000,0.40800,0.37100,0.00000,0.00000,0.38900,0.18870,18,18,3.58626,11.18948,28.55400,0.00000,30.10000,9.60000,-25.31072,20.94191,,0,,2296,7.68000,1.99000,CRUISE
1783678084.81000,-7.05091,110.39899,-7.05112,110.39928,-7.05089,110.39896,-32.87200,23.94000,-26.74100,19.37200,,,-26.74100,19.37200,150.00000,141.00000,-9.01000,0.35300,0.33500,0.00000,0.00000,0.34400,0.10690,78,78,3.58626,11.12742,28.61100,0.00000,30.10000,9.60000,-24.93559,20.63616,,0,,2297,7.62000,4.01000,CRUISE
1783678084.99300,-7.05090,110.39897,-7.05112,110.39928,-7.05089,110.39896,-34.55800,24.94800,-27.03200,19.52700,,,-27.05989,19.54402,148.88259,148.60000,-0.09000,0.37800,0.34500,0.00000,0.00000,0.36100,0.05450,78,78,1.69940,10.79828,28.65000,0.00000,28.70000,4.50000,,,,0,,2299,7.56000,1.54000,CRUISE
1783678085.18000,-7.05090,110.39897,-7.05112,110.39928,-7.05089,110.39896,-34.55800,24.94800,-27.08100,19.55600,,,-27.11103,19.57447,149.01937,148.50000,0.18000,0.39500,0.36000,0.00000,0.00000,0.37700,0.11560,138,138,1.69940,10.74135,28.71600,0.00000,28.70000,4.50000,,,,0,,2300,7.58000,1.02000,CRUISE
1783678085.37100,-7.05090,110.39897,-7.05112,110.39928,-7.05089,110.39896,-34.55800,24.94800,-27.08100,19.55600,,,-27.17273,19.61106,150.27968,148.50000,0.18000,0.39500,0.36000,0.00000,0.00000,0.37700,0.11560,138,138,1.69940,10.74135,28.71600,0.00000,28.70000,4.50000,,,,0,,2302,7.57000,4.52000,CRUISE
1783678085.55800,-7.05090,110.39897,-7.05112,110.39928,-7.05089,110.39896,-34.55800,24.94800,-27.08100,19.55600,,,-27.23421,19.64572,151.51959,148.50000,0.18000,0.39500,0.36000,0.00000,0.00000,0.37700,0.11560,151,157,1.69940,10.74135,28.72000,0.00000,28.50000,4.50000,,,,0,,2303,7.51000,1.00000,CRUISE
1783678085.74500,-7.05090,110.39897,-7.05112,110.39928,-7.05089,110.39896,-34.55800,24.94800,-27.19100,19.62500,,,-27.19100,19.62500,147.30000,143.10000,-4.18000,0.31600,0.37500,0.00000,0.00000,0.34500,0.28140,36,36,1.69940,10.61151,29.06700,0.00000,28.50000,4.50000,,,,0,,2304,7.53000,3.50000,CRUISE
1783678085.93300,-7.05090,110.39897,-7.05112,110.39928,-7.05089,110.39896,-35.40100,25.32000,-27.53300,19.80900,,,-27.53300,19.80900,145.10000,141.20000,-3.87000,0.37600,0.37200,0.00000,0.00000,0.37400,0.07640,96,96,0.85786,10.22377,29.16000,0.00000,28.50000,4.50000,,,,0,,2306,7.51000,3.69000,CRUISE
1783678086.12300,-7.05089,110.39896,-7.05112,110.39928,-7.05089,110.39896,-35.40100,25.32000,-27.58000,19.84200,,,-27.58000,19.84200,144.80000,141.80000,-2.92000,0.39100,0.38000,0.00000,0.00000,0.38600,0.14510,126,126,0.85786,10.16645,29.22100,0.00000,27.00000,2.30000,,,,0,,2307,7.51000,2.52000,CRUISE
1783678086.30900,-7.05089,110.39896,-7.05112,110.39928,-7.05089,110.39896,-35.40100,25.32000,-27.58000,19.84200,,,-27.63904,19.88306,146.34891,141.80000,-2.92000,0.39100,0.38000,0.00000,0.00000,0.38600,0.14510,126,126,0.85786,10.16645,29.22100,0.00000,27.00000,2.30000,,,,0,,2309,7.57000,1.52000,CRUISE
1783678086.50100,-7.05089,110.39896,-7.05112,110.39928,-7.05089,110.39896,-35.40100,25.32000,-27.58000,19.84200,,,-27.70092,19.92363,147.94250,141.80000,-2.92000,0.39100,0.38000,0.00000,0.00000,0.38600,0.14510,126,126,0.85786,10.16645,29.22000,0.00000,26.90000,2.30000,,,,0,,2310,7.61000,3.58000,CRUISE
1783678086.68600,-7.05089,110.39896,-7.05112,110.39928,-7.05089,110.39896,-35.40100,25.32000,-27.65300,19.89300,,,-27.65300,19.89300,144.40000,148.50000,4.08000,0.45800,0.43900,0.00000,0.00000,0.44900,0.03050,146,160,0.85786,10.07755,29.54200,0.00000,26.90000,2.30000,,,,0,,2312,7.66000,2.04000,CRUISE
1783678086.87100,-7.05089,110.39896,-7.05112,110.39928,-7.05089,110.39896,-35.40100,25.32000,-27.71800,19.94300,,,-27.71800,19.94300,140.50000,148.50000,8.01000,0.34000,0.36300,0.00000,0.00000,0.35100,0.29020,54,54,0.85786,9.99601,29.61300,0.00000,26.90000,2.30000,-31.11063,19.19087,,0,,2313,7.70000,2.84000,CRUISE
1783678087.05700,-7.05089,110.39896,-7.05112,110.39928,-7.05089,110.39896,-35.40100,25.32000,-27.74600,19.96700,,,-27.77240,19.99011,139.25539,148.60000,9.73000,0.37200,0.35900,0.00000,0.00000,0.36600,0.08290,84,84,0.85786,9.95960,29.65000,0.00000,26.30000,2.30000,-31.30210,19.35150,,0,,2315,7.78000,3.01000,CRUISE
1783678087.24300,-7.05089,110.39896,-7.05112,110.39928,-7.05089,110.39896,-35.40100,25.32000,-27.79300,20.00700,,,-27.81976,20.03076,139.77731,148.60000,10.19000,0.38900,0.37200,0.00000,0.00000,0.38000,0.25530,144,135,0.85786,9.89864,29.71900,0.00000,26.30000,2.30000,-31.06122,18.99145,,0,,2316,7.80000,1.61000,CRUISE
